##Title: Слоўнік граматычна-лінгвістычнае тэрмінолёгіі (БНТ)
##HTMLDescription_BEGIN
<div>
неизменяемый	нязьме´нны
неизменяемые слова	нязьме´нныя сло´вы
ненапряженные звуки	ненапру´жаныя гу´кі
неодушевленный предмет	няжывы´ прадме´т
неопределенная форма глагола (инфинитив)	неазнача´льная фо´рма (інфініты´ў)
неопределенное местоимение	неазнача´льны займе´ньнік
неопределенное наклонение	неазнача´льная фо´рма (інфініты´ў)
неопределенный член	неазнача´льны член
неопределенно-кратные глаголы	неазнача´льна-разо´выя дзеясло´вы
неопределенно-личное предложение	неазнача´льна-асабо´вы сказ
непереходный	неперахо´дны
непереходный глагол	неперахо´дны дзеясло´ў
непереходящее действие	неперахо´днае дзе´яньне
неполное предложение	няпо´ўны сказ
непосредственное управление	беспасрэ´днае кірава´ньне
непростое слово	няпро´стае сло´ва
непроизводная основа	нявытво´рная асно´ва
непроизвольное движение	неадво´льны рух
нераспространенное предложение	непашы´раны сказ
нераспространенный	непашы´раны
нерасчлененная мысль	непачленава´ная мысьль, ду´мка
несклоняемое слово	нескланя´льнае сло´ва
неслоговой звук	нескладо´вы гук
несовершенный вид	незако´нчанае трыва´ньне
несогласованное слово	недапасо´ванае сло´ва
несоразмерность	несуразьме´рнасьць
несоразмерный	несуразьме´рны
нефонетическое изменение	нефонэты´чная зьме´на
неударяемый звук, слог	ненаціскны´ гук, склад
нечленные прилагательные	нячле´нныя (каро´ткія) прыме´тнікі
неявственный звук	нявыра´зны гук
нёбная занавеска	паднябе´нная засло´на
нёбнозубные согласные звуки	паднябе´нна-зубны´я зы´чныя гу´кі
нёбный звук	паднябе´нны гук
нёбо	паднябе´ньне
нёбо твердое, неподвижное	паднябе´ньне цьвё´рдае, нярухо´мае
нёбо мягкое, подвижное	паднябе´ньне мя´ккае, рухо´мае
новообразование по аналогии	новаўтварэ´ньне па аналё´гіі
новообразования в языке	новаўтварэ´ньні ў мо´ве
нормальный звук	норма´льны гук
норматическая грамматика	норматы´ўная грама´тыка
носитель языка	мо´ўны суб'е´кт
носовой звук	насавы´ гук
нулевое окончание	нулявы´ канча´так
нюансы (звуковые)	нюа´нсы (гукавы´я), адце´ньні
объект	об'е´кт
объективный	об'екты´ўны
обзор звуков	агля´д гу´каў
областное слово	провінцыялі´зм
обобщение	абагульне´ньне
обобщенно-личное предложение	абагу´льнена-асабо´вы сказ
обозначение	абазначэ´ньне
обозрение	агля´д
обособленные члены предложения	адасо´бленыя чле´ны ска´зу
обособленный	адасо´блены
объединение языков	аб'ядна´ньне мо´ваў
образец	узо´р
образец склонения	узо´р склане´ньня
образный	во´бразны (Н.Т.2)
образование звуков	вытварэ´ньне гу´каў
образование слов	утварэ´ньне слоў
образцовый	узо´рны
обращение	зваро´так, або клі´чнае сло´ва
обстоятельственное слово	акалічнасьцё´вае сло´ва
обстоятельство места, времени, образа действия, цели, причины и т.д.	акалі´чнасьць ме´сца, ча´су, спо´сабу, цэ´лі або мэ´ты, прычы´ны і г.д.
обусловленный	абумо´ўлены (Н.Т.2)
общее название	агу´льны назо´ў, агу´льная на´зва
общеславянский	агульнаславя´нскі
общеупотребительное слово	агульнаўжыва´нае сло´ва (Н.Т.2)
общий	агу´льны
общий язык	агу´льная мо´ва
объяснение	аб'ясьне´ньне
объяснительный	аб'ясьня´льны
оглавление	зьмест
огласовка	агаласо´ўка
оговорка	агаво´рка, мо´ўная памы´лка
ограничение	агранічэ´ньне, абмежава´ньне
однозвучность	аднагу´чнасьць (Н.Т.2)
однозвучный	аднагу´чны (Н.Т.2)
однократный	аднаразо´вы
однообразие	аднаста´йнасьць (Н.Т.2)
однообразный	аднаста´йны (Н.Т.2)
однородный	аднаро´дны
односложный	аднаскладо´вы
одушевленный предмет	жывы´ прадме´т
ожидаемый звук	спадзява´ны гук
оканье	о´каньне
окончание (грам.)	канча´так
окончание краткое	канча´так каро´ткі
окончание личное	канча´так асабо´вы
окончание мягкое	канча´так мя´ккі
окончание падежное	канча´так скло´навы
окончание полное	канча´так по´ўны
окончание родовое	канча´так радавы´
окончание твердое	канча´так цьвё´рды
окрашенный звук	сла´ба асымілё´ваны, або ахварбо´ваны гук
округленные (лабиализ.) звуки	акру´гленыя гу´кі
омоним	гомо´нім, аднагу´чнік
онемение глухих звуков	зьняме´ньне глухі´х гу´каў
опечатка	друка´рская памы´лка
описание	апіса´ньне
описательная речь, фраза	апіса´льная мо´ва, сказ
описательный	апіса´льны (Н.Т.2)
описка	апі´ска (Н.Т.2)
определение	азначэ´ньне
определенный	азнача´ны (Н.Т.2)
определенный член	азнача´ны член
определительное предложение	азнача´льны сказ
определительный	азнача´льны
определяемое слово	азнача´нае сло´ва (Н.Т.2)
определяющее слово	азнача´льнае сло´ва (Н.Т.2)
органический	органі´чны
органы речи	о´рганы мо´вы
орфография	пра´вапіс, ортогра´фія
орфография историческая	пра´вапіс гістары´чны
орфография фонетическая	пра´вапіс фонэты´чны
орфография этимологическая	пра´вапіс этымолёгі´чны
орфография смешанная	пра´вапіс мяша´ны
орфоэпия	ортоэ´пія, правасло´ў
ослабление звука	аслабле´ньне гу´ка
основа (слова)	асно´ва (сло´ва)
основа первообразная	асно´ва першатво´рная
основа производная	асно´ва вытво´рная, прырастко´вая
основообразование	асноваўтварэ´ньне
особенности (языка и др.)	асаблі´васьці (мо´вы і інш.)
особенный	асаблі´вы
отвердение вторичное	паўто´рнае зацьвярдзе´ньне
отвердение звука	зацьвярдзе´ньне гу´ка
отвлечение	абстра´кцыя, адцягне´ньне
отвлеченность	абстра´ктнасьць, адця´гненасьць
отвлеченный	абстра´ктны, адця´гнены
отглагольное слово	аддзеясло´ўнае сло´ва
отглагольное прилагательное	дзеяпрыме´тнік
отдельное слово	асо´бнае сло´ва
открытые гласные звуки (широкие)	адкры´тыя гало´сныя гу´кі
открытый слог	адкры´ты склад
отличия звуков	адзна´кі гу´каў (Н.Т.2)
отличительный признак	адзнача´льная прыме´та
относительное местоимение	адно´сны займе´ньнік
относительное подчинение	адно´снае падпара´дкаваньне
относительное наречие	адно´снае прысло´ўе
относительное слово	адно´снае сло´ва
относительное прилагательное	адно´сны прыме´тнік
отношение	адно´сіны
отношение между предложениями	адно´сіны памі´ж ска´замі
отпадение звука	адпадзе´ньне гу´ка
отпечаток	адбі´так (Н.Т.2)
отражение	адбі´цьце
отрывистая речь	адры´вістая мо´ва
отрывок	адры´вак
отрывочный	адры´вачны
отрицание	адмо´ўе
отрицательность	адмо´ўнасьць
отрицательная частица	адмо´ўны дапамо´жнік
отрицательное предложение	адмо´ўны сказ
отрицательное местоимение	адмо´ўны займе´ньнік
отрицательный	адмо´ўны
отсутствие смягчения	адсу´тнасьць зьмякчэ´ньня
оттенок звука	адце´ньне гу´ка
отчетливость	выра´знасьць
отчетливый	выра´зны
отыменные слова	адыме´нныя сло´вы
очевидный	відо´чны, відаво´чны (Н.Т.4)
очерк	на´рыс
очертание	во´брыс, абры´с (Н.Т.2)
ошибка	абмы´лка, памы´лка (Н.Т.4)
ошибочность	памылко´васьць (Н.Т.4)
ошибочный	памылко´вы
падеж	склон (лац. casus)
падеж именительный	склон назо´ўны
падеж родительный	склон ро´дны
падеж отложительный	склон адклада´льны
падеж винительный	склон вінава´льны
падеж дательный	склон дава´льны
падеж творительный	склон тво´рны
падеж орудный, инструментальный	склон прыла´дны
падеж предложный, местный	склон ме´сны
падеж звательный	склон клі´чны
падежное окончание	скло´навы канча´так
падежные изменения	скло´навыя зьме´ны
палатализация (смягчение)	паляталіза´цыя (зьмякчэ´ньне)
палатализированные согласные	паляталізо´ваныя зы´чныя
палатальные звуки	палята´льныя гу´кі
палеография	палеогра´фія
палеографический	палеографі´чны
параграф	пара´граф
паратаксис (сочинение)	парата´ксіс (супастаўле´ньне)
пассивное прилагательное	пасы´ўны (зале´жны) прыме´тнік
пауза	па´ўза, перапы´нак
первичный	первястко´вы (Н.Т.2) пярве´сны
первое спряжение	пе´ршае спражэ´ньне
первоначальный	першапачатко´вы (Н.Т.2)
первообразные слова	першатво´рныя сло´вы
перевод	перакла´д
переводный	перакладны´
передние звуки	пярэ´днія гу´кі
передне-язычные звуки	пярэ´дня-язы´чныя гу´кі
переложение	перака´з
перенос слова	перано´с сло´ва
переносное значение	перано´снае значэ´ньне
пересказ	перака´з
перестановка слогов	перастано´ўка складо´ў
переходное смягчение	перахо´днае зьмякчэ´ньне
переходные глаголы	перахо´дныя дзеясло´вы
переходные говоры	перахо´дныя гаво´ркі
период	пэры´ёд, кругаска´з
перфект	пэрфэ´кт (лац. perfectum)
печатание	друкава´ньне
печатный шрифт	друка´рскі шрыфт
письмена	пісьмё´ны
письменность	пісьме´нства
письменный	пі´сьменны
плавный звук	пла´ўны гук
плавные согласные	пла´ўныя зы´чныя
повелительное наклонение	зага´дны лад (лат.)
повествовательное предложение	апавяда´льны сказ
повторение основ	паўтарэ´ньне (Н.Т.2) асно´ў
повторительный	паўто´рны
повышение	падвышэ´ньне
поговорка	прымо´ўка, пры´казка
погрешность	хі´бнасьць
подзаголовок	падзагало´вак
подлежащее	дзе´йнік (лац. subjectum)
поднаречие	падгу´тарка
поднятие языка	падня´цьце языка´
подобие	падо´бнасьць
подражание	перайма´ньне
подражательность	перайма´льнасьць
подражательный	перайма´льны
подражать	перайма´ць
подстрочный	падрадко´вы (Н.Т.2)
подчинение предложений	падпара´дкаваньне ска´заў
подчиненное предложение	падпара´дкаваны, зале´жны сказ
подчинять	падпарадко´ўваць
подчиняться	падпарадко´ўвацца
познавательная способность	пазнава´льная здо´льнасьць
полисинтетические языки	полісынтэты´чныя мо´вы
полноголосие	поўнагало´сьсе
полногласие глухое	поўнагало´сьсе глухо´е, або несапра´ўднае
полногласие чистое	поўнагало´сьсе чы´стае, або сапра´ўднае
полное уподобление	по´ўнае прыпадабне´ньне
полное предложение	по´ўны сказ
положительная степень	звыча´йная ступе´нь
положительное суждение	дада´тнае суджэ´ньне
полонизм	полёні´зм
полость носа, рта	по´ласьць но´са, ро´та
полугласный звук	напаўгало´сны гук
полуглухой звук	напаўглухі´ гук
полуглухость	напаўглу´хасьць
полуустав старший	паўуста´ў старэ´йшы
полуустав младший	паўуста´ў мало´дшы
порядковое числительное	пара´дкавы лічэ´бнік
порядок слов	пара´дак слоў
последовательность	пасьлядо´ўнасьць
последовательный	пасьлядо´ўны
последующий звук	насту´пны гук
послесловие	пасьлясло´ўе (Н.Т.2)
пословица	пры´казка
постановка	пастано´ўка
постепенно	ступянё´ва (Н.Т.2)
построение фразы	пабудо´ва, констру´кцыя фра´зы
построение предложения	пабудо´ва, констру´кцыя ска´зу
построенный	збудо´ваны, пабудо´ваны
появление звука	зьяўле´ньне гу´ка
правило	пра´віла
правильность	пра´вільнасьць
правильный	пра´вільны
правописание	пра´вапіс
практическая грамматика	практы´чная грама´тыка
праязык	першамо´ва
превосходная степень	найвышэ´йшая ступе´нь
предварительное замечание	папярэ´дняя ўва´га
предикат	прэдыка´т, выка´зьнік
предикативный	прэдыкаты´ўны, выказа´льны
предикативное согласование прилагательных	прэдыкаты´ўнае, выказа´льнае дапасава´ньне прыме´тнікаў
предикативное употребление существительных	прэдыкаты´ўнае, выказа´льнае ўжыва´ньне назо´ўнікаў
предисловие	прадмо´ва
предлог	прыназо´ўнік
предложение	сказ
предложение грамматическое	сказ граматы´чны
предложение неграмматическое	сказ неграматы´чны
предложение полное	сказ по´ўны
предложение неполное	сказ няпо´ўны
предложный падеж	ме´сны склон
предмет	прадме´т
предмет чувственный	прадме´т пачуцьцё´вы (Н.Т.4)
предмет умственный	прадме´т разумо´вы
предмет одушевленный	прадме´т жывы´
предмет неодушевленный	прадме´т няжывы´
предполагаемый звук	прыпушча´льны гук
предположение	прыпушчэ´ньне
предпоследний слог	прадапо´шні склад
представка (приставка)	прыста´ўка
предыдущее слово	папярэ´дняе сло´ва
предыдущий звук	папярэ´дні гук
предыдущий слог	папярэ´дні склад
преждебудущее время	прадбу´дучы час
представление слова	прадстаўле´ньне сло´ва
предшествующий звук	папярэ´дні гук
прекращение экспирации, выдыхания	спыне´ньне эксьпіра´цыі, вы´дыху
преобладание (голаса, шума)	перава´га (Н.Т.2) го´ласу, шу´му
преобладать	пераважа´ць
преобладающий	перава´жны (Н.Т.2)
преобразование	ператварэ´ньне (Н.Т.2)
префикс	прэ´фікс, прадста´ўка
придаточное предложение	дада´ны сказ
придувные согласные	паве´ўныя зы´чныя, або трыва´льныя
придыхание	прыдыха´ньне
придыхательный	прыдыха´льны
призвук	пры´гук
признак	прыме´та, азна´ка
прикладной	практы´чны, прыклада´льны
прилагательное	прыме´тнік
прилагательное именное	прыме´тнік іме´нны
прилагательное счетное	прыме´тнік лічэ´бны
прилагательное местоименное	прыме´тнік займе´нны
прилагательное качественное	прыме´тнік я´касны
прилагательное относительное	прыме´тнік адно´сны
прилагательное притяжательное	прыме´тнік прынале´жны
приложение (<i>гр. тэр.</i>)	прыда´так
пример	пры´клад
примета	прыме´та
примечание	ува´га
примыкание	прымыка´ньне, прыляга´ньне
принадлежность	прынале´жнасьць
принцип	пры´нцып
принцип исторический	пры´нцып гістары´чны
принцип фонетический	пры´нцып фонэты´чны
принцип этимологический	пры´нцып этымолёгі´чны
приписка	прыпі´ска (Н.Т.2)
приставка (представка)	прыста´ўка
приставочный	прыстаўны´ (Н.Т.2)
приступ звуковой	пры´ступ гукавы´
присущий	уласьці´вы (Н.Т.2)
притяжательный	прынале´жны
причастие	дзеяпрыме´тнік
причина	прычы´на
причинное отношение	прычы´нныя суадно´сіны
причинность	прычы´ннасьць (Н.Т.4)
причинный период	прычы´нны пэры´ёд, кругаска´з
проверка	паве´рка (Н.Т.4)
провинциализм	провінцыялі´зм
прогрессивная ассимиляция	прогрэсы´ўная асыміля´цыя, паступо´вае прыпадабне´ньне
продолжительность звука	праця´гласьць гу´ка (Н.Т.4)
производная основа	вытво´рная, вывадна´я асно´ва
производство слов	вытварэ´ньне слоў
произвольный	адво´льны (Н.Т.2, Н.Т.4)
произвольное предположение	адво´льнае прыпушчэ´ньне
произношение	вымаўле´ньне, вымо´ва (Н.Т.4)
происхождение языка	пахаджэ´ньне мо´вы
промежуточный звук	праме´жны гук
пропуск буквы, звука	про´пуск лі´тары, гу´ка
простое слово	про´стае сло´ва
простое предложение	про´сты сказ
простое нераспространенное предложение	про´сты непашы´раны сказ
простое распространенное предложение	про´сты пашы´раны сказ
простые согласные звуки	про´стыя зы´чныя гу´кі
противительный	супраці´ўны
противоречивый	супярэ´чны
противоречие	супярэ´чнасьць
проточные согласные	паве´ўныя (фрыкаты´ўныя) зы´чныя
прошедшее время	про´шлы час
прояснение мнимое	праясьне´ньне зданьнё´вае
прямая речь	про´стая мо´ва
прямое дополнение	про´стае дапаўне´ньне
прямое значение	ула´снае значэ´ньне
прямой вопрос	про´стае пыта´ньне
психологическое суждение	псыхолёгі´чнае суджэ´ньне (Н.Т.4)
психологическое сказуемое	псыхолёгі´чны выка´зьнік
психологическое подлежащее	псыхолёгі´чны дзе´йнік
пунктация	пункта´цыя, пастано´ўка зна´каў прыпы´нку
равносильное предложение	роўназна´чны сказ
равносильный звук	роўназна´чны гук
разбор (грам.)	разбо´р
разговор	размо´ва, гу´тарка (Н.Т.2)
разговорный язык	размо´ўная гу´тарка
раздел	разьдзе´л
разделение слов, звуков	падзе´л слоў, гу´каў
разделительный знак	падзе´льны знак
разъединительный знак	разлуча´льны знак
различие гласных и согласных	ро´знасьць (Н.Т.2) гало´сных і зы´чных
различие окончаний	ро´знасьць канча´ткаў
различие звуков	ро´знасьць гу´каў
разложение слов	раскла´д слоў
размещение звуков	разьмяшчэ´ньне гу´каў
размыкание затвора (органа речи)	размыка´ньне ство´ру
разновидность	адме´на (Н.Т.2)
разновидный	адме´нны (Н.Т.2)
разнообразие	рознаста´йнасьць (Н.Т.2)
разнообразный	рознаста´йны
разносклоняемое существительное	рознаскланя´льны іме´ньнік (ст. тэр.)
разносклоняемое прилагательное	рознаскланя´льны прыме´тнік (ст. тэр.)
разноспрягаемый глагол	рознаспрага´льны дзеясло´ў
разряды слов	катэго´рыі слоў
распадение языков	распа´д мо´ваў
расподобление согласных	распадабне´ньне зы´чных
распространенное предложение	разьвіты´, або пашы´раны сказ
раствор рта	ро´зьзяў ро´ту
расширение значений	расшырэ´ньне значэ´ньняў
расширение звука	расшырэ´ньне гу´ка
расчленить	пачленава´ць
расчлененный	пачляно´ваны
реальное значение	рэа´льнае значэ´ньне
регрессивная ассимиляция	рэгрэсы´ўная асыміля´цыя
редукция	рэду´кцыя
редукция по количеству	рэду´кцыя ў ко´лькасьці
редукция по сонорности	рэду´кцыя ў соно´рнасьці
редукция по качеству	рэду´кцыя ў я´касьці
редуцированный звук	рэдукава´ны гук
речевой такт	мо´ўны такт
речение	высло´ўе
речь	мо´ва
речь косвенная	мо´ва зале´жная
речь прямая	мо´ва про´стая
ритм	рытм
род	род
род существительных	род іме´ньнікаў
род прилагательных	род прыме´тнікаў
родительный падеж	ро´дны склон (лац. genetіvus)
родительный подлежащего	ро´дны суб'екты´ўны (лац. genetіvus subjectіvus)
родительный дополнения или предметный	ро´дны об'екты´ўны (лац. genetіvus objectіvus)
родительный принадлежности	ро´дны прынале´жнасьці (лац. genetіvus possesіvus)
родительный предикативный	ро´дны прэдыкаты´ўны
родительный количества	ро´дны ко´лькасьці (лац. genetіvus quantіtatіs)
родительный разделительный	ро´дны падзе´лу (лац. genetіvus partіtіvus)
родительный качества	ро´дны я´касьці (лац. genetіvus qualіtatіs)
родительный цены	ро´дны цаны´ (лац. genetіvus pretіі)
родовой член	радавы´ член
родовые изменения	радавы´я зьме´ны
родственные языки	ро´дныя мо´вы
родство языков	свая´цтва мо´ваў
родство звуков	свая´цтва гу´каў
рубрика	ру´брыка
рукопись	ру´капіс
рунические надписи	руні´чныя на´дпісы
руны	ру´ны
руссицизм	расіі´зм
русский язык	расі´йская мова
самостоятельное предложение	самасто´йны сказ
самостоятельное слово	самасто´йнае сло´ва
сближение звуков	збліжэ´ньне гу´каў
сближение органов речи	збліжэ´ньне мо´ўных о´рганаў
свистящий звук	сыча´чы гук
свод правил	збор, рае´стр пра´віл
свойство	уласьці´васьць
свойство падежа	уласьці´васьць скло´на
свойство предлога	уласьці´васьць прыназо´ўніка
связка	зьвя´зак
связь	су´вязь
сжатость	сьці´сласьць; сьці´снутасьць
сжатый	сьці´слы (Н.Т.2); сьці´снуты
семантика	сэма´нтыка
семасиология	сэмасыялё´гія
семья языков	сям'я´ мо´ваў
сила звука	сі´ла гу´ка
сила выдыхания	сі´ла выдыха´ньня (асьпіра´цыі)
сильное ударение	мо´цны на´ціск
синоним	сыно´нім, блізказна´чнік (Н.Т.2)
синонимический	сынонімі´чны, блізказна´чны (Н.Т.2)
синтагма	сы´нтагма
синтаксис	сы´нтакс
синтаксический	сынтакты´чны
синтаксический разбор	сынтакты´чны разбо´р
синтаксическая форма	сынтакты´чная фо´рма
синтаксическое целое	сынтакты´чнае цэ´лае
синтетические языки	сынтэты´чныя мо´вы
сказ	фра´за
сказуемое	выка´зьнік
сказуемое простое	выка´зьнік про´сты
сказуемое составное	выка´зьнік сустаўны´
сказуемое двойное	выка´зьнік падво´йны
сказуемость	выказа´льнасьць
склад речи	укла´д мо´вы
склонение	склане´ньне
склонение мужское	склане´ньне мужчы´нскае
склонение женское	склане´ньне жано´чае
склонение среднее	склане´ньне нія´кае
склонение именное	склане´ньне іме´ннае
склонение местоименное	склане´ньне займе´ннае
склонение сложное	склане´ньне склада´нае
склоняемое слово	скланя´льнае сло´ва
склонять	скланя´ць
склоняться	скланя´цца
скобки	ду´жкі
скоропись	ско´рапіс
слитное предложение	зьлі´ты сказ
слитные звуки	зьлі´тыя гу´кі
слияние предложений	зьліцьцё´ ска´заў
словарь	сло´ўнік
словесный	сло´ўны
слово	сло´ва
словоизменение	словазьме´на
словообразование	словаўтварэ´ньне
словосочетание	словазлучэ´ньне
слог	склад (лац. syllaba)
слог открытый	склад адкры´ты
слог закрытый	склад закры´ты
слоговое свойство	складо´вая ўласьці´васьць, складо´васьць
слоговой звук	складо´вы гук
слогообразующий звук	складавытво´рны гук
слогораздел	складаразьдзе´л
сложно-подчиненное предложение	склада´на-зале´жны сказ
сложно-сочиненное предложение	склада´на-злу´чаны сказ
сложное слово	склада´нае сло´ва
сложное предложение	склада´ны сказ
сложное представление	склада´нае прадстаўле´ньне
сложный звук	склада´ны гук
служебное слово	дапамо´жнае сло´ва
слух	слух
слуховое представление	слухаво´е прадстаўле´ньне (Н.Т.4)
смежность	суме´жнасьць
смешанное спряжение	мяша´нае спражэ´ньне
смешанное склонение	мяша´нае склане´ньне
смешанные говоры	мяша´ныя гаво´ркі
смешение (звуков)	пераблу´тваньне
смыкание органов речи	змыка´ньне мо´ўных о´рганаў
смысл слова	сэнс сло´ва
смычные согласные	змычны´я зы´чныя
смягчение (звука)	зьмякчэ´ньне
собирательное существительное	збо´рны назо´ўнік
собственное имя	ула´снае і´мя
совершенный вид	зако´нчанае трыва´ньне
совпадение (падежей)	супадзе´ньне, зьбе´жнасьць (Н.Т.2)
современный язык	суча´сная, цяпе´рашняя мо´ва
современная форма	суча´сная фо´рма
согласный звук	зы´чны гук
согласный звук шумный	зы´чны гук шу´мны
согласный звук сонорный	зы´чны гук соно´рны
согласный звук глухой	зы´чны гук глухі´
согласный звук звонкий	зы´чны гук зво´нкі
согласный звук взрывной	зы´чны гук выбухны´, прарыўны´
согласный звук фрикативный	зы´чны гук трыва´льны, паве´ўны
согласный звук затворный	зы´чны гук ство´рны, выбухны´, прарыўны´
согласный звук смычной	зы´чны гук змы´чны, выбухны´, прарыўны´
согласный звук щелинный	зы´чны гук трыва´льны, паве´ўны, шчы´лінны
согласный звук проточный	зы´чны гук трыва´льны, паве´ўны
согласный звук спирант	зы´чны гук трыва´льны, паве´ўны, сьпіра´нт
согласный звук придувной	зы´чны гук трыва´льны, паве´ўны, сьпіра´нт
согласный звук длительный	зы´чны гук трыва´льны, паве´ўны
согласный звук мгновенный	зы´чны гук выбухны´, маманта´льны
согласный звук губной	зы´чны гук губны´
согласный звук гортанный	зы´чны гук гарта´нны
согласный звук зубной	зы´чны гук зубны´
согласный звук альвеолярный	зы´чны гук альвэоля´рны
согласный звук задненебный	зы´чны гук задняпаднябе´нны
согласный звук велярный	зы´чны гук вэля´рны
согласный звук средненебный	зы´чны гук сярэ´дняпаднябе´нны
согласный звук передненебный	зы´чны гук пярэ´дняпаднябе´нны
согласный звук какуминальный или церебральный	зы´чны гук верхаві´нны
согласный звук плавный	зы´чны гук пла´ўны
согласный звук носовой	зы´чны гук насавы´
согласный звук твердый	зы´чны гук цьвё´рды
согласный звук мягкий	зы´чны гук мя´ккі
согласный звук отвердевший	зы´чны гук зацьвярдзе´лы
согласный звук смягченный	зы´чны гук зьмя´кчаны
согласный звук верхнезубной	зы´чны гук верхнязубны´
согласный звук межзубной	зы´чны гук паміжзубны´
согласный звук зазубной	зы´чны гук зазубны´
согласный звук свистящий	зы´чны гук сыча´чы
согласный звук шипящий	зы´чны гук шыпя´чы
согласный звук губно-губной (билабиальный)	зы´чны гук гу´бна-губны´ (білябія´льны)
согласный звук зубно-губной	зы´чны гук зу´бна-гу´бны
согласный звук веляризованный	зы´чны гук вэлярызо´ваны
согласный звук невеляризованный	зы´чны гук невэлярызо´ваны
согласный звук палатализованный	зы´чны гук паляталізо´ваны
согласный звук лабиализованный	зы´чны гук лябіялізо´ваны
согласный звук слитный	зы´чны гук зьлі´ты
согласование	дапасава´ньне
согласование по смыслу	дапасава´ньне неграматы´чнае, сэ´нсавае
согласование слов	дапасава´ньне слоў
согласованное слово	дапасо´ванае сло´ва
согласовать	дапасава´ць
согласоваться	дапасава´цца
согласовывать	дапасо´ўваць
согласовываться	дапасо´ўвацца
созвучие	сугу´чча
созвучность	сугу´чнасьць (Н.Т.2)
соединительный знак, звук	злуча´льны знак, гук
сокращение	скарачэ´ньне
сокращенное окончание	скаро´чаны канча´так
сомнительный согласный	няя´сны, нявыра´зны зы´чны
сонорный звук	соно´рны гук
соотносительные слова	суадно´сныя сло´вы
соподчиненное предложение	сузале´жны сказ
сослагательное наклонение	су´вязны лад
состав слова, грамматики	склад сло´ва, грама´тыкі
составной предлог	сустаўны´ прыназо´ўнік
состояние (предмета)	стан
состояние языка (органа)	стан языка´
состояние языка (речи)	стан мо´вы
сочетание звуков	злучэ´ньне гу´каў
сочинение предложений	злучэ´ньне ска´заў
сочинение соединительное	злучэ´ньне про´стае
сочинение противительное	злучэ´ньне супраці´ўнае
сочинение разделительное	злучэ´ньне разьмеркава´льнае
сочинение винословное	злучэ´ньне прычы´нна-заключа´льнае
союз	злу´чнік (лац. conіunctіo)
союз винословный	злу´чнік высно´ўны
союз заключительный	злу´чнік заклю´чны (гр. тэр.)
союз изъяснительный	злу´чнік паясьня´льны (гр. тэр.)
союз последовательный	злу´чнік пасьлядо´ўны
союз противительный	злу´чнік супраці´ўны
союз причинный	злу´чнік прычы´нны
союз разделительный	злу´чнік разьмеркава´льны
союз соединительный	злу´чнік злуча´льны
союз сравнительный	злу´чнік параўна´льны
союз условный	злу´чнік умо´ўны
союз уступительный	злу´чнік адступа´льны
союзная связь	злуча´льная су´вязь
союзные слова	злуча´льныя сло´вы
союзные слова-союзы	злуча´льныя сло´вы-злу´чнікі
союзные слова-относительные	злуча´льныя сло´вы-адно´сныя
спиранты	сьпіра´нты
способы сочинения предложений	спо´сабы злучэ´ньня ска´заў
способы образования звука	спо´сабы ўтварэ´ньня гу´ка
спрягать	спрага´ць
спрягаться	спрага´цца
спряжение	спражэ´ньне (лац. conіugatіo)
спутник представления	спадаро´жнік прадстаўле´ньня
сравнение	параўна´ньне
сравнительная степень	вышэ´йшая, параўна´льная ступе´нь
сравнительное наречие	параўна´льнае прысло´ўе
сравнительное языковедение	параўна´льнае мовазна´ўства
сравнительное предложение	параўна´льны сказ
сравнительная грамматика	параўна´льная грама´тыка
средненебные согласные	сярэ´дняпаднябе´нныя зы´чныя
средний род	нія´кі род (лац. neutrum)
старославянский язык	стараславя´нская мо´ва
старинная форма	старажы´тная фо´рма
степени сравнения	ступе´ні прыраўна´ньня
степень участия	ступе´нь удзе´лу, уча´сьця (Н.Т.2)
стечение звуков	зьбег гу´каў
страдательная форма причастия	зале´жная фо´рма дзеяпрыме´тніка
страдательный залог	зале´жны (пасы´ўны) стан
страница	старані´ца, старо´нка (Н.Т.2)
строение слова	будо´ва сло´ва
строка	радо´к
строчная буква	мала´я лі´тара, бу´ква
строчный	радко´вы (Н.Т.2)
струя воздуха	струме´нь паве´тра, во´здуху
субъект	суб'е´кт
субъективный	суб'екты´ўны
субституция звуков	субстыту´цыя гу´каў
судьба звука	до´ля гу´ка
суждение	суджэ´ньне (Н.Т.4)
сужение звуков	звужэ´ньне гу´каў
сужение значения	звужэ´ньне значэ´ньня
сужение значений (слова)	звужэ´ньне значэ´ньняў
супин	су´пін, дасяга´льная фо´рма
суффикс	су´фікс
существительное	назо´ўнік (лац. nomen substantіvum)
существительное именное	назо´ўнік іме´нны, або іме´ньнік
существительное счетное	назо´ўнік лічэ´бны
существительное местоименное	назо´ўнік займе´нны
существительное разносклоняемое	назо´ўнік рознаскланя´льны (ст. тэр.)
существительное несклоняемое	назо´ўнік нескланя´льны
сходство	падо'насьць, падабе´нства (Н.Т.2)
сходственный	падо´бны
твердость	цьвё´рдасьць
твердый звук	цьвё´рды гук
твердый знак (ъ)	цьвё´рды знак
творительный падеж	тво´рны склон (лац. ablatіvus)
творительный падеж самостоятельный	тво´рны склон незале´жны (лац. ablatіvus absolutus)
творительный падеж орудия	тво´рны склон прыла´дны (лац. ablatіvus іnstrumenti)
тема	тэ´ма
